"2016-01-27,""2016"",""01"",""27"",""†"",""-2.0"","""",""-7.3"","""",""-4.7"","""",""22.7"","""",""0.0"","""","""",""M"","""",""M"",""0.4"","""",""26"","""",""22"","""",""44"","""""
"2016-01-28,""2016"",""01"",""28"",""†"",""0.2"","""",""-3.5"","""",""-1.7"","""",""19.7"","""",""0.0"","""","""",""M"","""",""M"",""0.7"","""",""24"","""",""28"","""",""33"","""""
"2016-01-29,""2016"",""01"",""29"",""†"",""-1.3"","""",""-14.8"","""",""-8.1"","""",""26.1"","""",""0.0"","""","""",""M"","""",""M"",""0.2"","""",""24"","""",""30"","""",""48"","""""
"2016-01-30,""2016"",""01"",""30"",""†"",""3.0"","""",""-10.5"","""",""-3.8"","""",""21.8"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""24"","""",""16"","""",""43"","""""
"2016-01-31,""2016"",""01"",""31"",""†"",""7.4"","""",""-5.8"","""",""0.8"","""",""17.2"","""",""0.0"","""","""",""M"","""",""M"",""3.7"","""",""23"","""",""27"","""",""48"","""""
"2016-02-01,""2016"",""02"",""01"",""†"",""4.2"","""",""-0.7"","""",""1.8"","""",""16.2"","""",""0.0"","""","""",""M"","""",""M"",""1.1"","""",""17"","""",""29"","""",""61"","""""
"2016-02-02,""2016"",""02"",""02"",""†"",""0.1"","""",""-2.3"","""",""-1.1"","""",""19.1"","""",""0.0"","""","""",""M"","""",""M"",""0.4"","""",""15"","""",""10"","""",""52"","""""
"2016-02-03,""2016"",""02"",""03"",""†"",""12.6"","""",""-1.3"","""",""5.7"","""",""12.3"","""",""0.0"","""","""",""M"","""",""M"",""6.3"","""",""15"","""",""28"","""",""48"","""""
"2016-02-04,""2016"",""02"",""04"",""†"",""2.2"","""",""-5.1"","""",""-1.5"","""",""19.5"","""",""0.0"","""","""",""M"","""",""M"",""0.4"","""",""10"","""",""28"","""",""44"","""""
"2016-02-05,""2016"",""02"",""05"",""†"",""-0.2"","""",""-8.0"","""",""-4.1"","""",""22.1"","""",""0.0"","""","""",""M"","""",""M"",""0.4"","""",""9"","""","""","""",""<31"","""""
"2016-02-06,""2016"",""02"",""06"",""†"",""0.6"","""",""-3.8"","""",""-1.6"","""",""19.6"","""",""0.0"","""","""",""M"","""",""M"",""0.5"","""",""10"","""",""25"","""",""37"","""""
"2016-02-07,""2016"",""02"",""07"",""†"",""2.6"","""",""-2.7"","""",""-0.1"","""",""18.1"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""11"","""",""14"","""",""32"","""""
"2016-02-08,""2016"",""02"",""08"",""†"",""1.4"","""",""-4.2"","""",""-1.4"","""",""19.4"","""",""0.0"","""","""",""M"","""",""M"",""0.7"","""",""10"","""",""8"","""",""37"","""""
"2016-02-09,""2016"",""02"",""09"",""†"",""-3.8"","""",""-6.3"","""",""-5.1"","""",""23.1"","""",""0.0"","""","""",""M"","""",""M"",""2.2"","""",""17"","""",""10"","""",""33"","""""
"2016-02-10,""2016"",""02"",""10"",""†"",""-4.9"","""",""-17.0"","""",""-11.0"","""",""29.0"","""",""0.0"","""","""",""M"","""",""M"",""2.4"","""",""19"","""",""29"","""",""39"","""""
"2016-02-11,""2016"",""02"",""11"",""†"",""-13.5"","""",""-21.2"","""",""-17.4"","""",""35.4"","""",""0.0"","""","""",""M"","""",""M"",""0.9"","""",""19"","""",""31"","""",""41"","""""
"2016-02-12,""2016"",""02"",""12"",""†"",""-6.5"","""",""-22.7"","""",""-14.6"","""",""32.6"","""",""0.0"","""","""",""M"","""",""M"",""2.0"","""",""19"","""",""8"","""",""43"","""""
"2016-02-13,""2016"",""02"",""13"",""†"",""-22.2"","""",""-30.3"","""",""-26.3"","""",""44.3"","""",""0.0"","""","""",""M"","""",""M"",""0.4"","""",""21"","""",""34"","""",""41"","""""
"2016-02-14,""2016"",""02"",""14"",""†"",""-14.6"","""",""-33.3"","""",""-24.0"","""",""42.0"","""",""0.0"","""","""",""M"","""",""M"",""0.4"","""",""23"","""","""","""",""<31"","""""
"2016-02-15,""2016"",""02"",""15"",""†"",""-2.4"","""",""-16.6"","""",""-9.5"","""",""27.5"","""",""0.0"","""","""",""M"","""",""M"",""0.6"","""",""22"","""",""15"","""",""32"","""""
